"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"v4.0","arch/arm/mm/hugetlbpage.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/kernel/mips-mt-fpaff.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","security/integrity/evm/evm_secfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/serio/hp_sdc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/plat-iop/pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/bcm63xx/dev-pcmcia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/bridge/netfilter/nft_meta_bridge.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","mm/page_io.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/sgi/ioc3-eth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ath/wil6210/debugfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/host/ehci-xilinx-of.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/gfs2/ops_fstype.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/xfs/xfs_globals.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/subdev/therm/nv50.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/ulp/ipoib/ipoib_netlink.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/xgifb/vb_setmode.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/rxrpc/ar-key.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/watchdog/xen_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/befs/datastream.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/cell/spufs/run.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/rtl8192u/ieee80211/rtl819x_HTProc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/powernv/subcore.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/class/usbtmc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/pinctrl-utils.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/qla2xxx/qla_gs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/microblaze/kernel/cpu/cpuinfo-pvr-full.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/rtc/rtc-ds1672.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/nfc/nci/data.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/bcm47xx/nvram.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/samsung/pinctrl-exynos5440.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","crypto/xor.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/ata_generic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/touchscreen/zforce_ts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/plat-orion/time.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ecryptfs/read_write.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/pistachio/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/m32r/platforms/mappi3/io.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/lasat/reset.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/crypto/atmel-aes.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/ipv6/xfrm6_policy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/iio/dac/ad7303.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mailbox/omap-mailbox.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/core/ud_header.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pinctrl/sh-pfc/pfc-r8a7778.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sh/kernel/cpu/sh4a/setup-sh7770.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/um/os-Linux/drivers/ethertap_user.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/i2c/busses/i2c-riic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/i2c/tda9840.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/misc/mei/amthif.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/oki-semi/pch_gbe/pch_gbe_param.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/kernel/apic/apic_numachip.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/extcon/extcon-max77843.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/oss/dmasound/dmasound_paula.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/s390/scsi/zfcp_ccw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nls/nls_cp1250.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/crypto/nx/nx-aes-gcm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/cris/arch-v32/kernel/fasttimer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/tm6000/tm6000-stds.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/9p/acl.c","Vulnerability","285","3.6","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/sysdev/grackle.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/pata_acpi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-omap2/omap4-restart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/alpha/kernel/sys_eiger.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/binfmt_flat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","scripts/dtc/libfdt/fdt_sw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/mm/pat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/misc/lis3lv02d/lis3lv02d_spi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/comedi/drivers/aio_iiro_16.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/i2c/ths8200.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pci/hotplug/pci_hotplug_core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-s3c24xx/mach-at2440evb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm64/kernel/perf_event.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/wd33c93.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/ivtv/ivtv-driver.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/block/drbd/drbd_debugfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/sh/intc/access.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/core/hub.c","Vulnerability","400","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/nfs/fscache.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/plat-orion/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/realmode/init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hwmon/coretemp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hwmon/smsc47m192.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/radio/radio-timb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/dvb-frontends/lgdt3305.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/irda/via-ircc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hisax/amd7930_fn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/pci/mmconfig-shared.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-highbank/highbank.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/ps3/interrupt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/rtc/rtc-ds1685.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-footbridge/ebsa285.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/omapdrm/tcm-sita.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/lustre/lustre/obdclass/lprocfs_counters.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/avr32/boards/atngw100/evklcd10x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-pxa/pxa_cplds_irqs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","crypto/algif_aead.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/sibyte/common/sb_tbprof.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/kernel/sysfb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/platform/s5p-tv/sdo_drv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/clk/spear/clk-frac-synth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/gspca/kinect.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/pnx833x/common/interrupts.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ipw2x00/libipw_rx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/cx18/cx18-streams.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/codecs/88pm860x-codec.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hardware/avm/c4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-omap2/powerdomains7xx_data.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/cx18/cx18-av-vbi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/comedi/drivers/addi_apci_1564.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/avr32/boards/atstk1000/atstk1002.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/ti/wlcore/main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/isci/port.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/pci/ops-lantiq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/esas2r/esas2r_disc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/signalfd.c","Clear","20","7.2","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/m32r/platforms/mappi/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/gs_fpgaboot/gs_fpgaboot.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/blackfin/bf5xx-sport.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/core/namedb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/mellanox/mlx5/core/cq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/platforms/cell/cpufreq_spudemand.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/usb/gspca/sn9c2028.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/hw/mthca/mthca_memfree.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/cavium-octeon/crypto/octeon-md5.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/cavium-octeon/executive/cvmx-helper-board.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/rtl8192ce/dm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/ia64/oprofile/backtrace.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-omap2/board-rx51.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/sn/ioc3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/omap2/dss/hdmi4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/crypto/vmx/aes.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/iio/accel/mma8452.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/freescale/fsl_pq_mdio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/infiniband/core/verbs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","scripts/selinux/genheaders/genheaders.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/host/xhci-rcar.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ocfs2/dlm/dlmast.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/alpha/kernel/smc37c669.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/pci/pci-alchemy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpio/gpio-tps6586x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-footbridge/netwinder-hw.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/kernel/cpu/perfctr-watchdog.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ext3/dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/bus/omap_l3_noc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/target/iscsi/iscsi_target_configfs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ide/ide-cs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/gdm724x/gdm_endian.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/rc/keymaps/rc-eztv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/stmicro/stmmac/stmmac_platform.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/bridge/netfilter/ebt_among.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/radeon/si_blit_shaders.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/isa/ad1848/ad1848.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/ata/pata_pcmcia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/crypto/qce/ablkcipher.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","security/integrity/ima/ima_queue.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/x25/sysctl_net_x25.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","block/partitions/atari.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/usb/serial/empeg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/thermal/of-thermal.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/be2iscsi/be_mgmt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/libsas/sas_event.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/netfilter/ipvs/ip_vs_app.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/math-emu/mtfsb0.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/sti/sti_cursor.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/s390/kernel/cache.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/phy/et1011c.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","block/bio.c","Vulnerability","119","4.9","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/input/mouse/elan_i2c_core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/kernel/dma-iommu.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/pcmcia/vx/vxp_ops.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mtd/devices/sst25l.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/hippi/rrunner.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mfd/pcf50633-irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/codecs/sta529.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/mac80211/tx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/leds/leds-fsg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/macintosh/windfarm_smu_sensors.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/pci/ivtv/ivtv-controls.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/pcmcia/m32r_cfc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/bluetooth/a2mp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","security/apparmor/context.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/ceph/mds_client.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","tools/perf/ui/progress.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/hid/hid-dr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/rc/keymaps/rc-kworld-315u.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sh/boards/board-polaris.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/rtl8712/ieee80211.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","fs/btrfs/tree-defrag.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nouveau_dp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/scsi/qla4xxx/ql4_iocb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/armada/armada_drv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/i2c/busses/i2c-piix4.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/netlogic/xlr/wakeup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-pxa/lubbock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/realtek/8139cp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/usb/6fire/comm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/kernel/topology.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/kernel/perf_callchain.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/loongson/common/env.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/dvb-frontends/dib0070.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/radio/radio-wl1273.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/brcm80211/brcmfmac/cfg80211.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/openrisc/mm/ioremap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/x86/platform/olpc/olpc-xo1-rtc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","security/keys/gc.c","Vulnerability","20","7.2","Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/media/dvb-frontends/mt312.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/isdn/hardware/avm/b1.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/mips/sni/a20r.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/s390/lib/spinlock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/ethernet/ibm/ibmveth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/boot/ofconsole.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","block/cfq-iosched.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/video/fbdev/pxafb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/soc/codecs/adau1373.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/powerpc/mm/mmu_context_nohash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/radeon/btc_dpm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","net/openvswitch/vport-vxlan.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/staging/lustre/lnet/klnds/socklnd/socklnd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/cris/kernel/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/bus/simple-pm-bus.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpu/drm/nouveau/nvkm/engine/device/nv20.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","block/blk-iopoll.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","lib/mpi/mpih-cmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/aoa/codecs/toonie.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","sound/usb/format.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/arm/mach-s3c24xx/cpufreq-utils.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/auxdisplay/ks0108.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/mfd/wm5110-tables.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/net/wireless/rtlwifi/ps.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","arch/sparc/oprofile/init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v4.0","drivers/gpio/gpio-mc9s08dz60.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
