"Experiment","File","Class","CWE","CVSS","Expected","Prediction","Probability ofVulnerable","Probability ofNot Vulnerable"
"v3.3","drivers/net/wireless/mwifiex/cmdevt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/hw/mthca/mthca_srq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/mpc8xxx_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/loongson/lemote-2f/reset.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/v4l2-ctrls.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/blackfin/bfin-eval-adau1373.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mfd/ucb1x00-core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ipv4/netfilter/iptable_filter.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/dvb-usb/af9015.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/vt6655/dpc.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/compat.c","Vulnerability","200","2.1","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/spi/spi-fsl-espi.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/block/loop.c","Vulnerability","416","4.6","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/check.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/isa/msnd/msnd_classic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/ocfs2/journal.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/sunxvr2500.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/pci/cs4281.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hwmon/sch56xx-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/unicore32/kernel/asm-offsets.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/iio/resolver/ad2s1210.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/decnet/dn_rules.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/debug_locks.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/drivers/opl3/opl3_oss.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/cpu/mshyperv.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/serial/m32r_sio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/kernel/nvram_64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/pxa/palm27x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/frontends/lgdt330x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/bitmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/otg/gpio_vbus.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/sgi-ip32/ip32-memory.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/hw/mlx4/mr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-omap2/omap4-common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/mpi/mpi-mul.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/fw/arc/promlib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","scripts/mod/empty.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/zorro/gen-devlist.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/ivtv/ivtv-driver.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-spear3xx/spear310_evb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/reiserfs/xattr_security.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/frontends/isl6423.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/smsc37b787_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/txx9/generic/7segled.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/platforms/512x/clock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/pci/legacy.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/spi/spi-ep93xx.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/pci/ctxfi/ctsrc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx18/cx18-vbi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/host/ehci-ps3.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/lantiq/xway/gpio_stp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/rt2x00/rt2x00debug.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mn10300/unit-asb2364/smsc911x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/rtc/rtc-bq4802.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/serial/8250/serial_cs.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/avr32/boards/atngw100/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/platform/x86/amilo-rfkill.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/xfs/xfs_trans_buf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/paravirt_patch_64.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/platforms/pseries/io_event_irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/acpi/acpica/exstorob.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/input/keyboard/locomokbd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-s3c24xx/setup-ts.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ipv6/syncookies.c","Vulnerability","416","7.2","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/ips.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/drivers/vx/vx_cmd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/sd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hwmon/twl4030-madc-hwmon.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/imx/imx-pcm-fiq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/frontends/or51211.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/cris/arch-v10/kernel/fasttimer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx18/cx18-av-vbi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/core/hwdep_compat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/jffs2/read.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ax25/ax25_timer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/sched/sch_gred.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/frv/mb93090-mb00/pci-dma-nommu.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/mm/init.c","Vulnerability","284","7.2","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","tools/power/cpupower/utils/helpers/misc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/block/cciss_scsi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","security/keys/compat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/unaligned.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/xtensa/kernel/xtensa_ksyms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/mellanox/mlx4/en_port.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/bcm63xx/dev-enet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/avr32/kernel/process.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/kernel/cpu/sh2a/setup-sh7201.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","block/partitions/msdos.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/hpfs/inode.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netfilter/nf_conntrack_l3proto_generic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/ipv6/netfilter/ip6t_frag.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/wdt285.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/nilfs2/mdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","scripts/conmakehash.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/virtio/virtio_mmio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/power/da9030_battery.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/qla2xxx/qla_mid.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/dvb/frontends/lgdt3305.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/adp1653.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/rc/ir-sanyo-decoder.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/isa/opl3sa2.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/arkfb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/cobalt/time.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpu/drm/nouveau/nv04_fifo.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hwmon/w83627ehf.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/jffs2/compr.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx25840/cx25840-vbi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/xen/gntdev.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/hw/cxgb3/cxio_resource.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/cpufreq/powernow-k7.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/serial/samsung.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/target/tcm_fc/tfc_io.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/jffs2/compr_zlib.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/lguest/segments.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/codecs/wm_hubs.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/hamradio/yam.c","Vulnerability","399","1.9","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-davinci/board-dm365-evm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-versatile/clcd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/txx9wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netfilter/ipvs/ip_vs_proto_tcp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/um/kernel/trap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/jz4740/jz4740-i2s.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/netfilter/ipvs/ip_vs_wlc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/host/ehci-orion.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx25821/cx25821-video.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/cris/arch-v32/mach-a3/dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/8390/ne.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/platforms/pseries/mobility.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/char/agp/ati-agp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/watchdog/imx2_wdt.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/ethernet/sun/sunvnet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/core/control_compat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/fuse/inode.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/ia64/kernel/perfmon_default_smpl.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-msm/board-msm7x30.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/iio/trigger/iio-trig-bfin-timer.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-kirkwood/cpuidle.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-pxa/capc7117.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/oprofile/oprof.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/lapb/lapb_iface.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/drivers/push-switch.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sparc/lib/atomic32.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/sn9c102/sn9c102_ov7660.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/omap2/dss/dpi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/ov772x.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/block/nbd.c","Vulnerability","134","6.0","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/c6x/platforms/emif.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/bridge/netfilter/ebt_dnat.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpu/drm/mga/mga_warp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/codecs/ac97.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/microblaze/kernel/dma.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/bt8xx/bttv-gpio.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/early/ehci-dbgp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/ide/cy82c693.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/core/dev.c","Vulnerability","189","7.8","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-imx/platsmp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/mm/c-r3k.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/boards/mach-cayman/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/be2iscsi/be_iscsi.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/savage/savagefb_driver.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/synth/emux/emux_synth.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/infiniband/core/uverbs_cmd.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/sibyte/swarm/rtc_m41t81.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/sysdev/ppc4xx_cpm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sparc/kernel/pci_fire.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/wrppmc/pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/misc/fsa9480.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/mpi/mpih-mul.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/sibyte/sb1250/bus_watcher.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/boards/mach-cayman/panic.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/hpet.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-u300/dummyspichip.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/pci/emu10k1/emu10k1x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/bluetooth/btmrvl_sdio.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hid/hid-lg.c","Vulnerability","119","4.7","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/s390/mm/hugetlbpage.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/xen/evtchn.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/bcm47xx/setup.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/alchemy/devboards/prom.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/vt6656/card.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.03","0.97"
"v3.3","security/smack/smack_lsm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/rtl8712/rtl871x_ioctl_set.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx231xx/cx231xx-i2c.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/isdn/hisax/hisax_isac.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/sunrpc/xprtrdma/svc_rdma_sendto.c","Vulnerability","399","4.9","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/plat-omap/counter_32k.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/hid/hid-magicmouse.c","Vulnerability","119","6.9","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/drivers/pci/fixups-r7780rp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","security/integrity/ima/ima_main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mtd/inftlcore.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/sbus/char/bbc_i2c.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/gpio/gpio-timberdale.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/omap/am3517evm.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/et131x/et131x.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-ixp4xx/avila-pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/hostap/hostap_info.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/media/video/cx23885/cx23885-core.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","net/caif/cffrml.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sh/boards/mach-microdev/irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/m68k/amiga/cia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","kernel/spinlock.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/arm/mach-at91/at91rm9200.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/quickstart/quickstart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","lib/cpu_rmap.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/aic94xx/aic94xx_reg.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/wireless/iwlegacy/debug.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/mtd/bcm63xxpart.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/wusbcore/wa-nep.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/hpfs/dir.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/usb/gadget/ci13xxx_udc.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/um/os-Linux/user_syms.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/w100fb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/powerpc/platforms/pasemi/pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/soc/sh/siu_dai.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/x86/kernel/apic/x2apic_cluster.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/scsi/mvsas/mv_init.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/cpufreq/cpufreq_performance.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/kernel/reset.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.01","0.99"
"v3.3","drivers/net/bonding/bond_main.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/exynos/exynos_mipi_dsi_common.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/staging/comedi/drivers/pcl724.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/tile/kernel/tlb.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/net/can/sja1000/peak_pcmcia.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/video/matrox/matroxfb_base.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","tools/perf/util/symbol.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/mips/bcm63xx/dev-dsp.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/block/paride/on26.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sparc/kernel/sun4m_irq.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/rtc/rtc-ds3232.c","Clear",,,"Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","fs/timerfd.c","Vulnerability","416","7.6","Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","tools/perf/util/levenshtein.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/base/dma-coherent.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","sound/oss/pas2_card.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","arch/sparc/kernel/pci.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
"v3.3","drivers/tty/n_r3964.c","Clear",,,"Not Vulnerable","Not Vulnerable","0.0","1.0"
